participant,trial_number,stimulus,trial_type,target_trial,correct_response
139,1,stimuli/filler9.jpg,filler,FALSE,None
139,2,stimuli/filler37.jpg,filler,FALSE,None
139,3,stimuli/filler52.jpg,filler,FALSE,None
139,4,stimuli/filler46.jpg,filler,FALSE,None
139,5,stimuli/target5_4.jpg,target,TRUE,space
139,6,stimuli/filler38.jpg,filler,FALSE,None
139,7,stimuli/filler23.jpg,filler,FALSE,None
139,8,stimuli/filler28.jpg,filler,FALSE,None
139,9,stimuli/filler8.jpg,filler,FALSE,None
139,10,stimuli/blank.jpg,blank,FALSE,None
139,11,stimuli/cs1_pos1.jpg,CSUS,FALSE,None
139,12,stimuli/blank.jpg,blank,FALSE,None
139,13,stimuli/filler30.jpg,filler,FALSE,None
139,14,stimuli/target5_6.jpg,target,TRUE,space
139,15,stimuli/filler19.jpg,filler,FALSE,None
139,16,stimuli/filler26.jpg,filler,FALSE,None
139,17,stimuli/filler7.jpg,filler,FALSE,None
139,18,stimuli/target5_7.jpg,target,TRUE,space
139,19,stimuli/filler45.jpg,filler,FALSE,None
139,20,stimuli/blank.jpg,blank,FALSE,None
139,21,stimuli/cs2_neg5.jpg,CSUS,FALSE,None
139,22,stimuli/blank.jpg,blank,FALSE,None
139,23,stimuli/filler20.jpg,filler,FALSE,None
139,24,stimuli/filler44.jpg,filler,FALSE,None
139,25,stimuli/filler49.jpg,filler,FALSE,None
139,26,stimuli/filler48.jpg,filler,FALSE,None
139,27,stimuli/filler11.jpg,filler,FALSE,None
139,28,stimuli/filler10.jpg,filler,FALSE,None
139,29,stimuli/filler43.jpg,filler,FALSE,None
139,30,stimuli/blank.jpg,blank,FALSE,None
139,31,stimuli/cs1_pos11.jpg,CSUS,FALSE,None
139,32,stimuli/blank.jpg,blank,FALSE,None
139,33,stimuli/filler5.jpg,filler,FALSE,None
139,34,stimuli/target5_2.jpg,target,TRUE,space
139,35,stimuli/filler16.jpg,filler,FALSE,None
139,36,stimuli/filler18.jpg,filler,FALSE,None
139,37,stimuli/filler51.jpg,filler,FALSE,None
139,38,stimuli/filler47.jpg,filler,FALSE,None
139,39,stimuli/filler4.jpg,filler,FALSE,None
139,40,stimuli/blank.jpg,blank,FALSE,None
139,41,stimuli/cs2_neg18.jpg,CSUS,FALSE,None
139,42,stimuli/blank.jpg,blank,FALSE,None
139,43,stimuli/filler1.jpg,filler,FALSE,None
139,44,stimuli/filler12.jpg,filler,FALSE,None
139,45,stimuli/filler42.jpg,filler,FALSE,None
139,46,stimuli/filler36.jpg,filler,FALSE,None
139,47,stimuli/filler34.jpg,filler,FALSE,None
139,48,stimuli/filler3.jpg,filler,FALSE,None
139,49,stimuli/filler24.jpg,filler,FALSE,None
139,50,stimuli/blank.jpg,blank,FALSE,None
139,51,stimuli/cs1_pos14.jpg,CSUS,FALSE,None
139,52,stimuli/blank.jpg,blank,FALSE,None
139,53,stimuli/filler27.jpg,filler,FALSE,None
139,54,stimuli/filler29.jpg,filler,FALSE,None
139,55,stimuli/filler33.jpg,filler,FALSE,None
139,56,stimuli/target5_10.jpg,target,TRUE,space
139,57,stimuli/filler31.jpg,filler,FALSE,None
139,58,stimuli/filler40.jpg,filler,FALSE,None
139,59,stimuli/filler39.jpg,filler,FALSE,None
139,60,stimuli/blank.jpg,blank,FALSE,None
139,61,stimuli/cs2_neg6.jpg,CSUS,FALSE,None
139,62,stimuli/blank.jpg,blank,FALSE,None
139,63,stimuli/filler6.jpg,filler,FALSE,None
139,64,stimuli/filler25.jpg,filler,FALSE,None
139,65,stimuli/filler15.jpg,filler,FALSE,None
139,66,stimuli/filler2.jpg,filler,FALSE,None
139,67,stimuli/filler32.jpg,filler,FALSE,None
139,68,stimuli/filler17.jpg,filler,FALSE,None
139,69,stimuli/target5_5.jpg,target,TRUE,space
139,70,stimuli/blank.jpg,blank,FALSE,None
139,71,stimuli/cs1_pos15.jpg,CSUS,FALSE,None
139,72,stimuli/blank.jpg,blank,FALSE,None
139,73,stimuli/filler13.jpg,filler,FALSE,None
139,74,stimuli/filler14.jpg,filler,FALSE,None
139,75,stimuli/target5_8.jpg,target,TRUE,space
139,76,stimuli/target5_9.jpg,target,TRUE,space
139,77,stimuli/target5_3.jpg,target,TRUE,space
139,78,stimuli/filler22.jpg,filler,FALSE,None
139,79,stimuli/filler21.jpg,filler,FALSE,None
139,80,stimuli/blank.jpg,blank,FALSE,None
139,81,stimuli/cs2_neg8.jpg,CSUS,FALSE,None
139,82,stimuli/blank.jpg,blank,FALSE,None
139,83,stimuli/target5_1.jpg,target,TRUE,space
139,84,stimuli/filler41.jpg,filler,FALSE,None
139,85,stimuli/filler50.jpg,filler,FALSE,None
139,86,stimuli/filler35.jpg,filler,FALSE,None
