participant,trial_number,stimulus,trial_type,target_trial,correct_response
107,1,stimuli/filler43.jpg,filler,FALSE,None
107,2,stimuli/filler7.jpg,filler,FALSE,None
107,3,stimuli/filler45.jpg,filler,FALSE,None
107,4,stimuli/filler3.jpg,filler,FALSE,None
107,5,stimuli/filler42.jpg,filler,FALSE,None
107,6,stimuli/filler44.jpg,filler,FALSE,None
107,7,stimuli/filler37.jpg,filler,FALSE,None
107,8,stimuli/filler40.jpg,filler,FALSE,None
107,9,stimuli/filler12.jpg,filler,FALSE,None
107,10,stimuli/blank.jpg,blank,FALSE,None
107,11,stimuli/cs1_pos1.jpg,CSUS,FALSE,None
107,12,stimuli/blank.jpg,blank,FALSE,None
107,13,stimuli/target5_4.jpg,target,TRUE,space
107,14,stimuli/filler39.jpg,filler,FALSE,None
107,15,stimuli/filler48.jpg,filler,FALSE,None
107,16,stimuli/filler17.jpg,filler,FALSE,None
107,17,stimuli/filler23.jpg,filler,FALSE,None
107,18,stimuli/filler36.jpg,filler,FALSE,None
107,19,stimuli/filler9.jpg,filler,FALSE,None
107,20,stimuli/blank.jpg,blank,FALSE,None
107,21,stimuli/cs2_neg18.jpg,CSUS,FALSE,None
107,22,stimuli/blank.jpg,blank,FALSE,None
107,23,stimuli/filler34.jpg,filler,FALSE,None
107,24,stimuli/target5_3.jpg,target,TRUE,space
107,25,stimuli/target5_5.jpg,target,TRUE,space
107,26,stimuli/filler26.jpg,filler,FALSE,None
107,27,stimuli/filler38.jpg,filler,FALSE,None
107,28,stimuli/target5_1.jpg,target,TRUE,space
107,29,stimuli/target5_9.jpg,target,TRUE,space
107,30,stimuli/blank.jpg,blank,FALSE,None
107,31,stimuli/cs1_pos18.jpg,CSUS,FALSE,None
107,32,stimuli/blank.jpg,blank,FALSE,None
107,33,stimuli/filler25.jpg,filler,FALSE,None
107,34,stimuli/filler51.jpg,filler,FALSE,None
107,35,stimuli/filler31.jpg,filler,FALSE,None
107,36,stimuli/filler15.jpg,filler,FALSE,None
107,37,stimuli/filler2.jpg,filler,FALSE,None
107,38,stimuli/filler52.jpg,filler,FALSE,None
107,39,stimuli/target5_7.jpg,target,TRUE,space
107,40,stimuli/blank.jpg,blank,FALSE,None
107,41,stimuli/cs2_neg4.jpg,CSUS,FALSE,None
107,42,stimuli/blank.jpg,blank,FALSE,None
107,43,stimuli/target5_6.jpg,target,TRUE,space
107,44,stimuli/filler13.jpg,filler,FALSE,None
107,45,stimuli/filler47.jpg,filler,FALSE,None
107,46,stimuli/filler28.jpg,filler,FALSE,None
107,47,stimuli/target5_2.jpg,target,TRUE,space
107,48,stimuli/filler41.jpg,filler,FALSE,None
107,49,stimuli/filler27.jpg,filler,FALSE,None
107,50,stimuli/blank.jpg,blank,FALSE,None
107,51,stimuli/cs1_pos4.jpg,CSUS,FALSE,None
107,52,stimuli/blank.jpg,blank,FALSE,None
107,53,stimuli/filler6.jpg,filler,FALSE,None
107,54,stimuli/filler22.jpg,filler,FALSE,None
107,55,stimuli/target5_10.jpg,target,TRUE,space
107,56,stimuli/filler49.jpg,filler,FALSE,None
107,57,stimuli/filler35.jpg,filler,FALSE,None
107,58,stimuli/filler32.jpg,filler,FALSE,None
107,59,stimuli/filler21.jpg,filler,FALSE,None
107,60,stimuli/blank.jpg,blank,FALSE,None
107,61,stimuli/cs2_neg14.jpg,CSUS,FALSE,None
107,62,stimuli/blank.jpg,blank,FALSE,None
107,63,stimuli/filler16.jpg,filler,FALSE,None
107,64,stimuli/filler1.jpg,filler,FALSE,None
107,65,stimuli/filler5.jpg,filler,FALSE,None
107,66,stimuli/filler14.jpg,filler,FALSE,None
107,67,stimuli/filler8.jpg,filler,FALSE,None
107,68,stimuli/filler46.jpg,filler,FALSE,None
107,69,stimuli/target5_8.jpg,target,TRUE,space
107,70,stimuli/blank.jpg,blank,FALSE,None
107,71,stimuli/cs1_pos18.jpg,CSUS,FALSE,None
107,72,stimuli/blank.jpg,blank,FALSE,None
107,73,stimuli/filler33.jpg,filler,FALSE,None
107,74,stimuli/filler20.jpg,filler,FALSE,None
107,75,stimuli/filler30.jpg,filler,FALSE,None
107,76,stimuli/filler4.jpg,filler,FALSE,None
107,77,stimuli/filler10.jpg,filler,FALSE,None
107,78,stimuli/filler24.jpg,filler,FALSE,None
107,79,stimuli/filler18.jpg,filler,FALSE,None
107,80,stimuli/blank.jpg,blank,FALSE,None
107,81,stimuli/cs2_neg10.jpg,CSUS,FALSE,None
107,82,stimuli/blank.jpg,blank,FALSE,None
107,83,stimuli/filler50.jpg,filler,FALSE,None
107,84,stimuli/filler29.jpg,filler,FALSE,None
107,85,stimuli/filler11.jpg,filler,FALSE,None
107,86,stimuli/filler19.jpg,filler,FALSE,None
