11,8,-3,0
11,9,0,0
11,10,4,0
11,11,0,0
11,12,0,0
11,13,4,0
11,14,-2,0
11,15,-2,0
11,16,0,0
11,17,-3,0
11,18,-1,0
11,19,2,0
11,20,3,4
12,1,-1,4
12,2,0,3
12,3,1,0
12,4,-1,3
12,5,0,1
12,6,-1,0
12,7,-1,0
12,8,1,0
12,9,2,1
12,10,2,1
12,11,1,0
12,12,1,3
12,13,-3,0
12,14,0,1
12,15,1,2
12,16,-2,0
12,17,4,2
12,18,0,2
12,19,-3,3
12,20,2,4
13,1,1,0
13,2,-2,0
13,3,4,0
13,4,2,0
13,5,4,0
13,6,0,0
13,7,2,0
13,8,0,0
13,9,2,0
13,10,0,0
13,11,0,0
13,12,-4,0
13,13,4,2
13,14,1,0
13,15,2,0
13,16,0,0
13,17,2,0
13,18,-2,0
13,19,0,0
13,20,-3,0
14,1,1,2
14,2,0,2
14,3,2,3
14,4,2,3
14,5,2,3
14,6,1,1
14,7,0,0
14,8,-1,0
14,9,3,2
14,10,1,2
14,11,0,0
14,12,0,0
14,13,0,0
14,14,-2,2
14,15,1,0
14,16,0,0
14,17,-1,0
14,18,2,3
14,19,-1,2
14,20,2,3
15,1,2,4
15,2,0,0
15,3,2,4
15,4,3,5
15,5,3,2
15,6,0,2
15,7,-2,3
15,8,-2,5
15,9,3,5
15,10,2,5
15,11,0,5
15,12,-1,3
15,13,0,2
15,14,0,1
15,15,3,3
15,16,-2,2
15,17,2,4
15,18,2,4
15,19,-3,4
15,20,3,2
16,1,-2,0
16,2,0,0
16,3,-2,0
16,4,1,0
16,5,-1,0
16,6,1,0
16,7,-2,0
16,8,-2,0
16,9,0,0
16,10,0,0
16,11,-1,0
16,12,1,0
16,13,-1,0
16,14,-3,0
16,15,0,0
16,16,0,0
16,17,2,0
16,18,0,0
16,19,-4,0
16,20,-1,0
17,1,0,0
17,2,0,0
17,3,4,0
17,4,4,8
17,5,4,0
17,6,4,0
17,7,4,0
17,8,4,0
17,9,0,8
17,10,0,8
17,11,4,0
17,12,0,0
17,13,4,0
17,14,0,0
17,15,4,0
17,16,0,0
17,17,4,0
17,18,0,0
17,19,4,0
17,20,4,0
18,1,0,0
18,2,0,0
18,3,3,0
18,4,0,1
18,5,3,1
18,6,-1,2
18,7,3,0
18,8,0,0
18,9,0,0
18,10,2,1
18,11,1,1
18,12,2,0
18,13,3,0
18,14,2,2
18,15,2,1
18,16,3,0
18,17,3,1
18,18,2,1
18,19,-2,0
18,20,3,1
19,1,0,0
19,2,0,0
19,3,4,0
19,4,2,0
19,5,1,0
19,6,1,0
19,7,-2,3
19,8,0,5
19,9,2,3
19,10,3,8
19,11,0,0
19,12,-2,1
19,13,-4,0
19,14,2,4
19,15,4,8
19,16,3,7
19,17,-3,2
19,18,0,5
19,19,-2,1
19,20,4,1
20,1,-1,0
20,2,4,3
20,3,4,0
20,4,-2,5
20,5,2,2
20,6,0,0
20,7,2,3
20,8,-4,0
20,9,0,0
20,10,2,3
20,11,-2,3
20,12,0,0
20,13,3,4
20,14,-2,2
20,15,2,5
20,16,-4,0
20,17,1,0
20,18,4,3
20,19,-4,0
20,20,-1,3
21,1,0,4
21,2,0,2
21,3,2,4
21,4,-1,0
21,5,1,1
21,6,2,3
21,7,-2,0
21,8,-2,0
21,9,-1,0
21,10,3,5
21,11,3,6
21,12,-2,0
21,13,-4,0
21,14,0,0
21,15,2,4
21,16,-1,0
21,17,3,3
21,18,-2,0
21,19,2,2
21,20,-1,1
22,1,4,4
22,2,0,4
22,3,0,4
22,4,-1,2
22,5,2,7
22,6,1,6
22,7,3,8
22,8,-3,7
22,9,3,0
22,10,0,3
22,11,-4,8
22,12,2,5
22,13,-2,6
22,14,0,3
22,15,3,4
22,16,-2,6
22,17,3,8
22,18,1,8
22,19,-3,5
22,20,4,8
23,1,0,0
23,2,0,0
23,3,-2,0
23,4,1,0
23,5,0,0
23,6,0,0
23,7,-4,0
23,8,0,0
23,9,2,0
23,10,3,0
23,11,-4,0
23,12,4,0
23,13,-4,0
23,14,0,0
23,15,3,0
23,16,1,0
23,17,0,0
23,18,3,0
23,19,-4,0
23,20,2,0
24,1,0,5
24,2,0,0
24,3,3,6
24,4,-4,0
24,5,-2,0
24,6,-3,0
24,7,0,0
24,8,-4,0
24,9,3,0
24,10,0,0
24,11,0,0
24,12,3,0
24,13,-3,0
24,14,0,0
24,15,0,0
24,16,-4,0
24,17,0,0
24,18,3,0
24,19,-3,0
24,20,-4,5
25,1,0,0
25,2,0,0
25,3,0,0
25,4,0,0
25,5,1,0
25,6,0,0
25,7,0,0
25,8,0,0
25,9,1,0
25,10,0,0
25,11,0,0
25,12,0,0
25,13,-2,0
25,14,-1,0
25,15,0,0
25,16,-1,0
25,17,0,0
25,18,0,0
25,19,-2,0
25,20,2,0
26,1,1,1
26,2,2,3
26,3,0,0
26,4,3,7
26,5,2,6
26,6,0,0
26,7,1,1
26,8,0,0
26,9,3,6
26,10,1,0
26,11,0,0
26,12,1,6
26,13,0,4
26,14,3,0
26,15,4,6
26,16,4,0
26,17,3,6
26,18,3,0
26,19,1,3
26,20,3,5
27,1,2,0
27,2,3,0
27,3,3,1
27,4,-3,2
27,5,-1,3
27,6,0,0
27,7,-2,0
27,8,-3,1
27,9,-3,1
27,10,0,0
27,11,-2,0
27,12,0,0
27,13,-3,0
27,14,-2,3
27,15,3,2
27,16,-1,4
27,17,2,4
27,18,2,2
27,19,-4,0
27,20,-4,4
28,1,3,4
28,2,3,6
28,3,4,5
28,4,4,8
28,5,3,5
28,6,4,7
28,7,3,3
28,8,2,3
28,9,3,6
28,10,4,8
28,11,4,4
28,12,3,7
28,13,3,4
28,14,3,5
28,15,3,7
28,16,2,4
28,17,3,6
28,18,3,6
28,19,3,3
28,20,4,7
29,1,2,4
29,2,2,8
29,3,3,8
29,4,3,8
29,5,2,8
29,6,1,8
29,7,0,1
29,8,2,8
29,9,2,8
29,10,2,8
29,11,2,8
29,12,2,8
29,13,3,8
29,14,3,8
29,15,2,7
29,16,1,8
29,17,2,0
29,18,1,8
29,19,2,8
29,20,4,8
30,1,-1,2
30,2,3,4
30,3,4,0
30,4,-1,7
30,5,-4,3
30,6,3,0
30,7,-2,0
30,8,-2,6
30,9,2,6
30,10,0,3
30,11,3,5
30,12,-1,0
30,13,-3,7
30,14,-1,6
30,15,0,5
30,16,0,5
30,17,-1,7
30,18,0,7
30,19,-4,6
30,20,-2,7
31,1,-1,0
31,2,-2,0
31,3,3,2
31,4,-1,0
31,5,-2,1
31,6,1,1
31,7,-3,0
31,8,-3,0
31,9,2,3
31,10,2,0
31,11,0,0
31,12,4,2
31,13,-4,0
31,14,-4,0
31,15,-1,0
31,16,-2,0
31,17,3,1
31,18,-3,0
31,19,-2,0
31,20,0,3
32,1,-1,0
32,2,0,0
32,3,3,4
32,4,-1,2
32,5,-1,0
32,6,-1,2
32,7,0,5
32,8,-1,0
32,9,1,4
32,10,3,0
32,11,0,3
32,12,2,1
32,13,-1,2
32,14,-1,3
32,15,0,2
32,16,-1,0
32,17,3,5
32,18,0,2
32,19,-2,0
32,20,1,4
33,1,2,0
33,2,2,0
33,3,1,0
33,4,0,6
33,5,1,0
33,6,0,0
33,7,-1,0
33,8,2,0
33,9,2,0
33,10,-2,0
33,11,1,0
33,12,1,0
33,13,-3,0
33,14,-1,0
33,15,0,0
33,16,-1,0
33,17,-1,0
33,18,1,0
33,19,-3,0
33,20,2,0
34,1,2,5
34,2,2,4
34,3,1,6
34,4,2,5
34,5,1,6
34,6,1,3
34,7,3,7
34,8,1,3
34,9,2,6
34,10,2,6
34,11,0,1
34,12,-1,1
34,13,2,4
34,14,2,5
34,15,2,4
34,16,-1,3
34,17,-1,2
34,18,2,7
34,19,-1,4
34,20,2,6
35,1,3,3
35,2,3,2
35,3,-1,0
35,4,-1,2
35,5,4,0
35,6,4,0
35,7,-4,0
35,8,-4,0
35,9,0,3
35,10,0,2
35,11,2,0
35,12,4,0
35,13,4,0
35,14,-1,2
35,15,2,2
35,16,-4,0
35,17,0,2
35,18,0,2
35,19,-4,0
35,20,4,5
36,1,-3,0
36,2,0,0
36,3,-3,0
36,4,-3,0
36,5,1,0
36,6,-2,0
36,7,-1,0
36,8,1,0
36,9,-2,0
36,10,0,0
36,11,3,0
36,12,-3,0
36,13,-4,0
36,14,0,0
36,15,2,0
36,16,-2,0
36,17,-2,0
36,18,-1,0
36,19,-4,0
36,20,3,0
37,1,-2,0
37,2,2,4
37,3,-2,0
37,4,3,8
37,5,1,4
37,6,0,2
37,7,-2,0
37,8,1,1
37,9,2,3
37,10,2,4
37,11,-2,0
37,12,3,6
37,13,-1,2
37,14,0,2
37,15,1,6
37,16,0,1
37,17,0,2
37,18,1,3
37,19,-1,0
37,20,2,2
38,1,-1,3
38,2,2,5
38,3,-3,2
38,4,2,6
38,5,-3,2
38,6,2,3
38,7,2,5
38,8,3,3
38,9,2,4
38,10,2,5
38,11,-2,2
38,12,2,5
38,13,-3,3
38,14,3,3
38,15,4,3
38,16,-1,5
38,17,2,5
38,18,1,4
38,19,-1,3
38,20,3,3
39,1,-1,0
39,2,0,1
39,3,-1,2
39,4,2,0
39,5,-1,1
39,6,2,1
39,7,1,0
39,8,-2,0
39,9,1,0
39,10,0,0
39,11,-1,2
39,12,2,0
39,13,-2,0
39,14,1,0
39,15,3,0
39,16,-2,0
39,17,1,4
39,18,-1,0
39,19,-1,0
39,20,2,0
40,1,2,1
40,2,3,2
40,3,2,3
40,4,3,6
40,5,3,4
40,6,2,0
40,7,3,6
40,8,3,6
40,9,3,6
40,10,4,6
40,11,4,0
40,12,3,1
40,13,2,2
40,14,2,2
40,15,2,3
40,16,2,1
40,17,2,5
40,18,3,6
40,19,2,3
40,20,4,6
41,1,2,2
41,2,0,3
41,3,-2,2
41,4,-2,1
41,5,0,1
41,6,-2,1
41,7,1,3
41,8,-3,0
41,9,-1,2
41,10,2,2
41,11,-3,0
41,12,3,1
41,13,-3,2
41,14,-1,3
41,15,3,1
41,16,-2,0
41,17,-2,1
41,18,3,2
41,19,-2,0
41,20,-3,2
42,1,-4,8
42,2,0,0
42,3,4,0
42,4,-4,8
42,5,4,8
42,6,4,8
42,7,-4,8
42,8,0,0
42,9,4,0
42,10,0,0
42,11,-4,0
42,12,0,0
42,13,-4,8
42,14,4,8
42,15,0,8
42,16,4,0
42,17,4,8
42,18,4,8
42,19,-4,0
42,20,0,8
43,1,0,4
43,2,3,7
43,3,0,0
43,4,1,7
43,5,2,6
43,6,0,0
43,7,1,2
43,8,-2,0
43,9,0,1
43,10,-2,7
43,11,0,0
43,12,-1,0
43,13,-1,0
43,14,-2,1
43,15,0,7
43,16,3,5
43,17,1,3
43,18,1,2
43,19,-3,0
43,20,3,8
44,1,0,0
44,2,3,4
44,3,4,5
44,4,3,8
44,5,3,1
44,6,0,0
44,7,2,0
44,8,1,1
44,9,3,0
44,10,1,7
44,11,2,0
44,12,-3,1
44,13,3,0
44,14,2,0
44,15,-1,0
44,16,0,0
44,17,3,0
44,18,2,0
44,19,4,0
44,20,3,6
45,1,1,0
45,2,2,0
45,3,2,0
45,4,0,2
45,5,4,0
45,6,0,1
45,7,0,0
45,8,0,0
45,9,2,1
45,10,0,0
45,11,1,0
45,12,1,0
45,13,0,0
45,14,-1,0
45,15,0,0
45,16,1,0
45,17,2,0
45,18,0,1
45,19,0,0
45,20,0,4
46,1,2,2
46,2,2,2
46,3,3,2
46,4,-2,2
46,5,2,2
46,6,2,2
46,7,3,2
46,8,-2,2
46,9,2,2
46,10,2,2
46,11,0,2
46,12,3,2
46,13,2,2
46,14,-1,2
46,15,1,2
46,16,-3,2
46,17,-3,2
46,18,-2,2
46,19,-2,2
46,20,-3,2
47,1,3,5
47,2,3,1
47,3,4,1
47,4,2,5
47,5,4,1
47,6,3,1
47,7,4,2
47,8,3,7
47,9,3,1
47,10,3,7
47,11,4,1
47,12,3,2
47,13,4,1
47,14,2,3
47,15,4,7
47,16,4,7
47,17,4,6
47,18,3,7
47,19,2,3
47,20,3,7
48,1,3,4
48,2,1,0
48,3,4,3
48,4,3,7
48,5,0,3
48,6,2,3
48,7,-1,0
48,8,3,0
48,9,0,0
48,10,4,8
48,11,2,3
48,12,0,0
48,13,-1,2
48,14,4,3
48,15,2,3
48,16,-1,3
48,17,-1,2
48,18,3,2
48,19,3,1
48,20,2,6
49,1,1,3
49,2,0,2
49,3,1,2
49,4,2,6
49,5,0,7
49,6,-1,2
49,7,-1,2
49,8,-3,6
49,9,3,5
49,10,-2,5
49,11,2,3
49,12,-1,0
49,13,0,2
49,14,-2,3
49,15,1,6
49,16,-3,2
49,17,-1,3
49,18,-2,3
49,19,-3,3
49,20,3,5
50,1,1,0
50,2,0,0
50,3,-3,0
50,4,-2,0
50,5,2,1
50,6,0,0
50,7,-3,0
50,8,-2,1
50,9,1,1
50,10,0,1
50,11,1,1
50,12,-3,0
50,13,-4,0
50,14,-3,1
50,15,-1,0
50,16,-3,0
50,17,-2,1
50,18,0,1
50,19,-4,0
50,20,-3,0
51,1,0,0
51,2,1,0
51,3,4,0
51,4,3,3
51,5,2,1
51,6,4,0
51,7,2,2
51,8,1,5
51,9,1,0
51,10,0,0
51,11,2,1
51,12,3,1
51,13,1,3
51,14,-1,0
51,15,-2,0
51,16,0,0
51,17,4,6
51,18,3,5
51,19,-2,2
51,20,3,6
52,1,2,1
52,2,3,1
52,3,4,1
52,4,4,8
52,5,4,8
52,6,4,8
52,7,1,1
52,8,2,1
52,9,2,1
52,10,4,8
52,11,3,1
52,12,3,8
52,13,2,1
52,14,2,1
52,15,4,8
52,16,4,8
52,17,1,1
52,18,4,8
52,19,1,1
52,20,4,1
53,1,-1,1
53,2,1,2
53,3,-1,1
53,4,1,4
53,5,-1,1
53,6,0,2
53,7,-3,1
53,8,-2,1
53,9,1,4
53,10,-1,1
53,11,-1,2
53,12,-3,2
53,13,-2,1
53,14,-3,1
53,15,-2,6
53,16,-2,1
53,17,-3,1
53,18,2,4
53,19,-2,1
53,20,2,6
54,1,1,1
54,2,3,4
54,3,4,2
54,4,1,7
54,5,-3,8
54,6,0,2
54,7,1,0
54,8,-1,2
54,9,1,0
54,10,2,8
54,11,-2,2
54,12,2,8
54,13,-1,3
54,14,-2,1
54,15,2,8
54,16,-2,8
54,17,-1,1
54,18,1,6
54,19,-3,7
54,20,3,6
55,1,1,1
55,2,0,1
55,3,0,0
55,4,1,1
55,5,-2,1
55,6,2,1
55,7,1,1
55,8,-1,1
55,9,3,2
55,10,0,0
55,11,-3,0
55,12,3,1
55,13,2,1
55,14,-2,0
55,15,0,0
55,16,-2,0
55,17,-1,0
55,18,2,0
55,19,-1,1
55,20,1,2
56,1,-4,4
56,2,-2,3
56,3,-3,4
56,4,-4,4
56,5,-3,6
56,6,-4,5
56,7,-4,3
56,8,-2,4
56,9,-4,2
56,10,-4,3
56,11,-4,4
56,12,-2,3
56,13,-3,3
56,14,-4,3
56,15,-4,3
56,16,-4,5
56,17,-4,4
56,18,-3,3
56,19,-4,6
56,20,-4,5
57,1,0,0
57,2,4,6
57,3,0,4
57,4,2,8
57,5,4,4
57,6,0,0
57,7,-1,0
57,8,2,4
57,9,4,8
57,10,4,8
57,11,2,6
57,12,0,0
57,13,0,0
57,14,3,0
57,15,2,0
57,16,0,2
57,17,4,0
57,18,3,7
57,19,-3,6
57,20,2,0
58,1,-3,2
58,2,3,4
58,3,3,2
58,4,-3,5
58,5,-3,2
58,6,-4,1
58,7,-3,1
58,8,-1,2
58,9,3,2
58,10,4,6
58,11,-1,1
58,12,1,1
58,13,-3,1
58,14,0,4
58,15,3,5
58,16,-1,0
58,17,-3,0
58,18,-2,2
58,19,-3,1
58,20,4,5
59,1,-1,0
59,2,3,0
59,3,-2,0
59,4,2,1
59,5,1,0
59,6,1,0
59,7,3,0
59,8,0,2
59,9,1,0
59,10,1,0
59,11,-1,0
59,12,-3,0
59,13,1,0
59,14,0,1
59,15,0,3
59,16,-2,0
59,17,2,0
59,18,0,1
59,19,-2,1
59,20,-1,2
60,1,2,0
60,2,4,6
60,3,4,0
60,4,2,7
60,5,3,3
60,6,3,0
60,7,3,4
60,8,1,0
60,9,2,1
60,10,3,1
60,11,4,0
60,12,1,2
60,13,3,0
60,14,1,0
60,15,0,2
60,16,2,0
60,17,4,0
60,18,3,8
60,19,1,0
60,20,4,7
61,1,0,0
61,2,3,0
61,3,4,0
61,4,-4,0
61,5,1,0
61,6,-3,0
61,7,-1,4
61,8,4,1
61,9,-2,2
61,10,2,3
61,11,2,1
61,12,-4,0
61,13,4,2
61,14,2,2
61,15,-1,0
61,16,1,0
61,17,-2,1
61,18,3,1
61,19,-1,1
61,20,4,4
62,1,-2,6
62,2,3,7
62,3,2,2
62,4,4,8
62,5,3,8
62,6,2,7
62,7,4,7
62,8,-3,1
62,9,1,0
62,10,2,8
62,11,1,4
62,12,0,7
62,13,2,4
62,14,-2,4
62,15,0,7
62,16,-2,7
62,17,2,7
62,18,1,7
62,19,-2,2
62,20,4,7
63,1,0,4
63,2,3,6
63,3,4,8
63,4,3,6
63,5,0,0
63,6,0,2
63,7,0,0
63,8,0,0
63,9,2,6
63,10,3,7
63,11,0,0
63,12,0,0
63,13,0,0
63,14,3,6
63,15,2,2
63,16,0,2
63,17,0,2
63,18,3,7
63,19,0,0
63,20,4,8
64,1,2,5
64,2,3,6
64,3,0,0
64,4,-2,5
64,5,-2,6
64,6,4,5
64,7,-3,2
64,8,0,3
64,9,3,5
64,10,3,7
64,11,-3,1
64,12,-1,4
64,13,-3,5
64,14,-2,0
64,15,4,8
64,16,3,6
64,17,3,1
64,18,3,6
64,19,-2,4
64,20,4,7
65,1,-1,0
65,2,1,0
65,3,2,2
65,4,0,0
65,5,0,0
65,6,-2,0
65,7,-2,0
65,8,-1,1
65,9,1,0
65,10,-1,0
65,11,1,0
65,12,1,0
65,13,-2,0
65,14,1,0
65,15,1,0
65,16,-2,0
65,17,2,2
65,18,1,0
65,19,-3,0
65,20,3,5
66,1,-4,1
66,2,0,2
66,3,3,2
66,4,-3,3
66,5,3,3
66,6,0,4
66,7,-3,1
66,8,-4,2
66,9,0,4
66,10,-2,2
66,11,0,1
66,12,-3,1
66,13,-4,2
66,14,0,1
66,15,3,4
66,16,2,0
66,17,4,1
66,18,-3,1
66,19,-4,2
66,20,4,6
67,1,0,4
67,2,0,4
67,3,0,2
67,4,0,2
67,5,0,2
67,6,0,2
67,7,0,4
67,8,0,4
67,9,1,2
67,10,0,2
67,11,-1,0
67,12,0,4
67,13,0,4
67,14,0,2
67,15,0,4
67,16,0,5
67,17,-1,0
67,18,0,4
67,19,-1,4
67,20,0,4
68,1,2,6
68,2,3,7
68,3,0,2
68,4,3,5
68,5,-1,2
68,6,0,4
68,7,4,5
68,8,0,1
68,9,2,3
68,10,0,0
68,11,2,3
68,12,-2,2
68,13,-1,0
68,14,0,4
68,15,1,2
68,16,1,0
68,17,-2,4
68,18,3,6
68,19,0,3
68,20,3,7
69,1,-3,0
69,2,-2,0
69,3,0,0
69,4,-1,0
69,5,-2,3
69,6,-3,2
69,7,0,0
69,8,-3,0
69,9,-3,2
69,10,0,2
69,11,1,0
69,12,-1,0
69,13,-2,1
69,14,-1,2
69,15,-3,1
69,16,1,3
69,17,-2,0
69,18,0,1
69,19,-4,0
69,20,-1,1
70,1,-1,0
70,2,2,0
70,3,-1,0
70,4,2,0
70,5,2,0
70,6,-3,0
70,7,-1,0
70,8,-2,0
70,9,1,0
70,10,-3,0
70,11,1,0
70,12,-1,0
70,13,-4,0
70,14,-2,0
70,15,1,0
70,16,-2,0
70,17,3,0
70,18,-2,0
70,19,-2,0
70,20,-1,0
71,1,1,0
71,2,0,0
71,3,3,0
71,4,-2,0
71,5,0,0
71,6,2,0
71,7,-1,0
71,8,0,0
71,9,1,0
71,10,1,0
71,11,0,0
71,12,0,0
71,13,-1,0
71,14,0,0
71,15,0,0
71,16,0,0
71,17,0,0
71,18,0,0
71,19,-1,0
71,20,1,0
72,1,0,4
72,2,4,3
72,3,4,4
72,4,4,8
72,5,4,6
72,6,0,5
72,7,0,4
72,8,0,4
72,9,0,3
72,10,0,8
72,11,0,5
72,12,4,2
72,13,4,6
72,14,0,0
72,15,0,5
72,16,0,8
72,17,-4,3
72,18,4,5
72,19,4,4
72,20,4,8
73,1,0,0
73,2,0,0
73,3,3,8
73,4,4,8
73,5,2,8
73,6,4,8
73,7,4,8
73,8,0,0
73,9,0,0
73,10,4,8
73,11,0,0
73,12,2,8
73,13,3,0
73,14,0,0
73,15,2,8
73,16,4,8
73,17,2,8
73,18,4,8
73,19,0,0
73,20,4,8
74,1,0,0
74,2,0,0
74,3,2,0
74,4,0,0
74,5,1,0
74,6,0,0
74,7,-1,0
74,8,-1,0
74,9,0,0
74,10,0,0
74,11,0,0
74,12,1,0
74,13,-1,0
74,14,-1,0
74,15,0,0
74,16,-1,0
74,17,2,0
74,18,0,0
74,19,-2,0
74,20,3,3
75,1,-1,1
75,2,1,3
75,3,-2,1
75,4,3,8
75,5,2,6
75,6,1,3
75,7,1,3
75,8,2,6
75,9,2,5
75,10,4,8
75,11,3,6
75,12,0,3
75,13,3,5
75,14,-1,2
75,15,1,6
75,16,0,4
75,17,2,6
75,18,2,8
75,19,-2,2
75,20,4,8
76,1,-2,6
76,2,0,0
76,3,4,8
76,4,-4,0
76,5,-1,0
76,6,-4,3
76,7,1,0
76,8,-2,0
76,9,2,0
76,10,4,0
76,11,-1,0
76,12,-2,0
76,13,-2,6
76,14,0,0
76,15,-2,0
76,16,4,6
76,17,4,0
76,18,1,0
76,19,1,0
76,20,3,0
77,1,2,6
77,2,2,6
77,3,2,2
77,4,3,5
77,5,2,3
77,6,2,3
77,7,2,4
77,8,1,3
77,9,2,4
77,10,3,6
77,11,2,2
77,12,3,5
77,13,3,3
77,14,2,5
77,15,3,3
77,16,3,3
77,17,3,3
77,18,3,4
77,19,2,5
77,20,1,3
78,1,0,2
78,2,2,0
78,3,1,3
78,4,0,6
78,5,4,7
78,6,-2,2
78,7,-1,0
78,8,-3,0
78,9,2,4
78,10,3,4
78,11,3,4
78,12,0,1
78,13,-1,0
78,14,-4,2
78,15,-2,2
78,16,-3,0
78,17,0,3
78,18,1,0
78,19,-4,0
78,20,4,8
79,1,0,0
79,2,0,0
79,3,2,0
79,4,3,0
79,5,3,0
79,6,2,0
79,7,0,0
79,8,0,0
79,9,-1,0
79,10,1,0
79,11,0,0
79,12,1,0
79,13,-2,0
79,14,-1,0
79,15,2,0
79,16,0,0
79,17,1,0
79,18,3,1
79,19,0,0
79,20,3,2
80,1,2,0
80,2,1,0
80,3,4,0
80,4,1,0
80,5,3,0
80,6,2,0
80,7,0,0
80,8,1,0
80,9,2,0
80,10,3,0
80,11,4,0
80,12,4,0
80,13,1,0
80,14,0,0
80,15,-2,0
80,16,0,0
80,17,0,0
80,18,2,0
80,19,-1,0
80,20,4,0
81,1,0,1
81,2,1,4
81,3,2,0
81,4,2,5
81,5,3,1
81,6,0,0
81,7,-1,0
81,8,-2,2
81,9,1,3
81,10,2,3
81,11,-1,1
81,12,2,6
81,13,1,2
81,14,-1,2
81,15,2,3
81,16,0,3
81,17,2,2
81,18,-1,3
81,19,-2,0
81,20,4,8
